Date,Time,VM4T_E_Irrad.Global_Avg,VM4T_E_Irrad.Difusa_Avg,VM4T_E_T.Amb_Avg,VM4T_E_Hum.Rel_Avg,VM4T_E_P.Rocio_Avg,VM4T_E_Vel.viento_Avg,VM4T_E_Dir.viento_Avg,VM4T_E_P.atm_Avg,VM4T_E_Precip_Avg,VM4T_E_Precip.int_Avg,VM4T_IO_Irrad.RT1_Avg,VM4T_IO_Temp.RT1_Avg
31.10.2022,07:42:00,8.087,8.633,14.500,81.957,11.400,1.275,0.911,1004.372,0.000,0.000,---,---
31.10.2022,07:43:00,8.516,9.042,14.500,82.043,11.400,1.300,1.011,1004.301,0.000,0.000,---,---
31.10.2022,07:44:00,8.869,9.406,14.500,81.787,11.400,1.300,1.052,1004.301,0.000,0.000,---,---
31.10.2022,07:45:00,9.366,9.872,14.528,81.387,11.400,1.300,1.119,1004.272,0.000,0.000,---,---
31.10.2022,07:46:00,9.952,10.438,14.600,81.015,11.372,1.260,1.172,1004.200,0.000,0.000,---,---
31.10.2022,07:47:00,10.513,11.005,14.628,80.772,11.328,1.070,1.162,1004.200,0.000,0.000,---,---
31.10.2022,07:48:00,11.047,11.525,14.672,80.785,11.400,1.000,1.117,1004.200,0.000,0.000,---,---
31.10.2022,07:49:00,11.619,12.082,14.600,81.198,11.428,0.952,1.150,1004.200,0.000,0.000,---,---
31.10.2022,07:50:00,12.079,12.483,14.572,81.870,11.500,0.843,1.219,1004.200,0.000,0.000,---,---
31.10.2022,07:51:00,12.212,12.624,14.472,82.527,11.500,0.733,0.000,1004.200,0.000,0.000,---,---
31.10.2022,07:52:00,12.068,12.427,14.372,83.327,11.528,0.625,0.000,1004.200,0.000,0.000,---,---
31.10.2022,07:53:00,11.657,12.034,14.272,84.127,11.600,0.600,0.000,1004.200,0.000,0.000,---,---
31.10.2022,07:54:00,11.593,11.962,14.172,84.927,11.628,0.600,0.237,1004.200,0.000,0.000,---,---
31.10.2022,07:55:00,11.976,12.381,14.072,85.698,11.700,0.613,0.244,1004.200,0.000,0.000,---,---
31.10.2022,07:56:00,12.716,13.187,13.972,86.370,11.700,0.678,0.243,1004.200,0.000,0.000,---,---
31.10.2022,07:57:00,13.383,13.942,13.872,86.970,11.700,0.600,0.244,1004.172,0.000,0.000,---,---
31.10.2022,07:58:00,13.921,14.479,13.772,87.485,11.700,0.600,0.249,1004.101,0.000,0.000,---,---
31.10.2022,07:59:00,14.275,14.696,13.700,87.700,11.700,0.600,0.249,1004.101,0.000,0.000,---,---
31.10.2022,08:00:00,14.237,14.573,13.700,87.615,11.700,0.600,0.248,1004.101,0.000,0.000,---,---
31.10.2022,08:01:00,14.263,14.490,13.728,87.258,11.672,0.600,0.000,1004.072,0.000,0.000,---,---
31.10.2022,08:02:00,14.774,14.838,13.828,86.617,11.572,0.600,0.000,1004.000,0.000,0.000,---,---
31.10.2022,08:03:00,15.101,15.214,13.928,85.560,11.500,0.600,0.000,1004.000,0.000,0.000,---,---
31.10.2022,08:04:00,15.659,15.772,14.057,84.332,11.472,0.605,0.000,1003.971,0.000,0.000,---,---
31.10.2022,08:05:00,16.329,16.326,14.257,83.003,11.372,0.700,0.000,1003.899,0.000,0.000,---,---
31.10.2022,08:06:00,16.780,16.702,14.457,81.603,11.300,0.700,0.917,1003.899,0.000,0.000,---,---
31.10.2022,08:07:00,17.269,17.129,14.657,80.232,11.272,0.700,0.925,1003.899,0.000,0.000,---,---
31.10.2022,08:08:00,17.880,17.829,14.857,78.988,11.200,0.700,0.941,1003.872,0.000,0.000,---,---
31.10.2022,08:09:00,18.848,18.715,15.028,77.888,11.200,0.750,0.927,1003.801,0.000,0.000,---,---
31.10.2022,08:10:00,20.260,20.103,15.157,76.845,11.172,0.800,0.886,1003.801,0.000,0.000,---,---
31.10.2022,08:11:00,22.450,22.344,15.328,75.945,11.100,0.800,0.794,1003.772,0.000,0.000,---,---
31.10.2022,08:12:00,24.625,24.782,15.428,75.272,11.100,0.800,0.663,1003.700,0.000,0.000,---,---
31.10.2022,08:13:00,25.715,25.730,15.500,75.370,11.128,0.887,0.564,1003.700,0.000,0.000,---,---
31.10.2022,08:14:00,25.640,25.537,15.472,75.998,11.228,0.900,0.555,1003.700,0.000,0.000,---,---
31.10.2022,08:15:00,26.639,26.681,15.372,76.727,11.328,0.900,0.526,1003.672,0.000,0.000,---,---
31.10.2022,08:16:00,28.868,28.831,15.272,77.498,11.400,0.900,0.472,1003.601,0.000,0.000,---,---
31.10.2022,08:17:00,30.614,30.481,15.172,78.142,11.400,0.900,0.436,1003.601,0.000,0.000,---,---
31.10.2022,08:18:00,31.881,31.711,15.100,78.500,11.400,0.900,0.423,1003.601,0.000,0.000,---,---
31.10.2022,08:19:00,32.833,32.590,15.100,78.500,11.372,0.952,0.425,1003.601,0.000,0.000,---,---
31.10.2022,08:20:00,31.756,31.592,15.100,78.472,11.300,0.938,0.434,1003.601,0.000,0.000,---,---
31.10.2022,08:21:00,29.523,29.389,15.100,78.457,11.328,0.900,0.447,1003.601,0.000,0.000,---,---
31.10.2022,08:22:00,27.671,27.545,15.100,78.515,11.372,0.740,0.515,1003.601,0.000,0.000,---,---
31.10.2022,08:23:00,27.589,27.459,15.100,78.187,11.300,0.700,0.561,1003.601,0.000,0.000,---,---
31.10.2022,08:24:00,28.118,28.027,15.128,77.900,11.300,0.798,0.518,1003.601,0.000,0.000,---,---
31.10.2022,08:25:00,28.654,28.496,15.200,77.985,11.328,0.800,0.000,1003.628,0.000,0.000,---,---
31.10.2022,08:26:00,30.111,29.944,15.172,78.313,11.400,0.800,0.000,1003.700,0.000,0.000,---,---
31.10.2022,08:27:00,32.218,32.014,15.100,78.798,11.428,0.800,0.302,1003.700,0.000,0.000,---,---
31.10.2022,08:28:00,33.604,33.316,15.072,79.583,11.528,0.800,0.285,1003.700,0.000,0.000,---,---
31.10.2022,08:29:00,35.192,34.801,14.972,80.640,11.628,0.853,0.258,1003.728,0.000,0.000,---,---
31.10.2022,08:30:00,38.193,37.739,14.843,81.925,11.728,0.900,0.250,1003.801,0.000,0.000,---,---
31.10.2022,08:31:00,40.504,40.173,14.643,83.397,11.828,0.900,0.250,1003.801,0.000,0.000,---,---
31.10.2022,08:32:00,40.563,40.317,14.443,84.825,11.928,0.900,0.247,1003.801,0.000,0.000,---,---
31.10.2022,08:33:00,39.187,39.012,14.272,86.212,12.028,0.810,0.243,1003.801,0.000,0.000,---,---
31.10.2022,08:34:00,37.500,37.388,14.172,87.227,12.100,0.702,0.240,1003.801,0.000,0.000,---,---
31.10.2022,08:35:00,35.957,35.960,14.072,87.942,12.100,0.700,0.239,1003.801,0.000,0.000,---,---
31.10.2022,08:36:00,35.077,34.955,14.000,88.413,12.100,0.673,0.242,1003.801,0.000,0.000,---,---
31.10.2022,08:37:00,32.808,32.496,13.972,88.757,12.100,0.563,0.242,1003.801,0.000,0.000,---,---
31.10.2022,08:38:00,30.395,30.042,13.900,88.957,12.100,0.500,0.249,1003.801,0.000,0.000,---,---
31.10.2022,08:39:00,29.265,28.909,13.900,89.128,12.100,0.500,0.259,1003.801,0.000,0.000,---,---
31.10.2022,08:40:00,28.481,28.229,13.900,89.200,12.100,0.500,0.263,1003.828,0.000,0.000,---,---
31.10.2022,08:41:00,27.648,27.191,13.900,89.200,12.100,0.500,0.275,1003.899,0.000,0.000,---,---
31.10.2022,08:42:00,27.923,27.219,13.900,89.172,12.100,0.582,0.280,1003.899,0.000,0.000,---,---
31.10.2022,08:43:00,30.465,29.690,13.900,89.072,12.100,0.692,0.271,1003.928,0.000,0.000,---,---
31.10.2022,08:44:00,34.230,33.349,13.900,88.972,12.100,0.810,0.268,1004.000,0.000,0.000,---,---
31.10.2022,08:45:00,36.824,36.011,13.900,88.872,12.072,0.900,0.270,1004.000,0.000,0.000,---,---
31.10.2022,08:46:00,37.391,36.516,13.900,88.743,12.000,0.928,0.270,1004.000,0.000,0.000,---,---
31.10.2022,08:47:00,35.317,34.252,13.900,88.543,12.000,1.037,0.272,1004.000,0.000,0.000,---,---
31.10.2022,08:48:00,32.436,31.048,13.900,88.343,12.000,1.147,0.273,1004.029,0.000,0.000,---,---
31.10.2022,08:49:00,31.719,30.149,13.900,88.172,12.000,1.200,0.274,1004.101,0.000,0.000,---,---
31.10.2022,08:50:00,32.733,31.181,13.900,88.043,11.972,1.200,0.275,1004.101,0.000,0.000,---,---
31.10.2022,08:51:00,34.175,32.667,13.900,87.815,11.900,1.127,0.275,1004.101,0.000,0.000,---,---
31.10.2022,08:52:00,34.826,33.327,13.928,87.543,11.900,1.100,0.273,1004.101,0.000,0.000,---,---
31.10.2022,08:53:00,36.969,35.384,14.000,87.372,11.900,1.098,0.271,1004.128,0.000,0.000,---,---
31.10.2022,08:54:00,41.614,39.982,14.000,87.243,11.900,1.000,0.269,1004.200,0.000,0.000,---,---
31.10.2022,08:55:00,48.126,46.612,14.000,87.072,11.900,0.980,0.265,1004.200,0.000,0.000,---,---
31.10.2022,08:56:00,53.318,51.801,14.028,86.943,11.900,0.900,0.263,1004.200,0.000,0.000,---,---
31.10.2022,08:57:00,53.795,52.252,14.100,86.772,11.900,0.900,0.263,1004.200,0.000,0.000,---,---
31.10.2022,08:58:00,51.037,49.404,14.100,86.700,11.900,0.900,0.265,1004.228,0.000,0.000,---,---
31.10.2022,08:59:00,50.100,48.615,14.100,86.672,11.900,0.957,0.265,1004.301,0.000,0.000,---,---
31.10.2022,09:00:00,52.949,51.514,14.100,86.572,11.900,1.067,0.260,1004.301,0.000,0.000,---,---
31.10.2022,09:01:00,53.752,52.365,14.100,86.500,11.900,1.100,0.259,1004.301,0.000,0.000,---,---
31.10.2022,09:02:00,51.382,50.031,14.100,86.472,11.900,1.185,0.264,1004.301,0.000,0.000,---,---
31.10.2022,09:03:00,47.969,46.677,14.128,86.372,11.900,1.293,0.268,1004.301,0.000,0.000,---,---
31.10.2022,09:04:00,46.241,44.972,14.200,86.272,11.900,1.288,0.272,1004.301,0.000,0.000,---,---
31.10.2022,09:05:00,45.217,43.870,14.200,86.172,11.900,1.200,0.272,1004.301,0.000,0.000,---,---
31.10.2022,09:06:00,42.123,40.587,14.200,86.100,11.900,1.200,0.272,1004.301,0.000,0.000,---,---
31.10.2022,09:07:00,40.153,38.471,14.200,86.100,11.900,1.200,0.272,1004.301,0.000,0.000,---,---
31.10.2022,09:08:00,41.371,39.398,14.200,86.072,11.900,1.200,0.269,1004.301,0.000,0.000,---,---
31.10.2022,09:09:00,43.566,41.688,14.228,86.000,11.928,1.142,0.271,1004.301,0.000,0.000,---,---
31.10.2022,09:10:00,45.593,43.998,14.300,86.000,12.000,1.100,0.278,1004.328,0.000,0.000,---,---
31.10.2022,09:11:00,46.953,45.499,14.300,86.028,12.000,1.100,0.281,1004.399,0.000,0.000,---,---
31.10.2022,09:12:00,47.795,46.188,14.300,86.100,12.000,1.015,0.283,1004.399,0.000,0.000,---,---
31.10.2022,09:13:00,49.217,47.554,14.300,86.128,12.028,1.000,0.285,1004.399,0.000,0.000,---,---
31.10.2022,09:14:00,52.078,50.786,14.300,86.200,12.100,1.000,0.281,1004.399,0.000,0.000,---,---
31.10.2022,09:15:00,54.304,53.368,14.328,86.200,12.100,1.000,0.281,1004.399,0.000,0.000,---,---
31.10.2022,09:16:00,56.123,55.390,14.400,86.172,12.100,1.032,0.294,1004.372,0.000,0.000,---,---
31.10.2022,09:17:00,58.828,57.970,14.400,86.100,12.100,1.100,0.305,1004.301,0.000,0.000,---,---
31.10.2022,09:18:00,61.122,59.996,14.400,86.100,12.100,1.200,0.320,1004.301,0.000,0.000,---,---
31.10.2022,09:19:00,66.515,64.886,14.400,86.100,12.100,1.300,0.334,1004.301,0.000,0.000,---,---
31.10.2022,09:20:00,76.810,74.622,14.400,86.072,12.100,1.368,0.353,1004.272,0.000,0.000,---,---
31.10.2022,09:21:00,87.616,85.406,14.400,86.000,12.100,1.478,0.365,1004.200,0.000,0.000,---,---
31.10.2022,09:22:00,96.585,94.944,14.400,85.972,12.100,1.673,0.371,1004.172,0.000,0.000,---,---
31.10.2022,09:23:00,100.421,99.266,14.400,85.872,12.100,1.802,0.384,1004.101,0.000,0.000,---,---
31.10.2022,09:24:00,98.665,98.007,14.428,85.772,12.100,1.900,0.391,1004.101,0.000,0.000,---,---
31.10.2022,09:25:00,93.810,93.166,14.500,85.643,12.100,1.900,0.393,1004.101,0.000,0.000,---,---
31.10.2022,09:26:00,88.088,87.573,14.500,85.443,12.100,1.833,0.404,1004.072,0.000,0.000,---,---
31.10.2022,09:27:00,81.352,80.458,14.500,85.243,12.100,1.658,0.413,1004.000,0.000,0.000,---,---
31.10.2022,09:28:00,77.775,76.138,14.528,85.043,12.100,1.497,0.415,1004.000,0.000,0.000,---,---
31.10.2022,09:29:00,83.642,81.564,14.600,84.843,12.100,1.340,0.416,1004.000,0.000,0.000,---,---
31.10.2022,09:30:00,95.772,93.541,14.628,84.700,12.100,1.230,0.427,1004.000,0.000,0.000,---,---
31.10.2022,09:31:00,104.294,101.265,14.700,84.643,12.128,1.122,0.431,1004.000,0.000,0.000,---,---
31.10.2022,09:32:00,106.544,103.671,14.728,84.500,12.200,1.100,0.000,1004.000,0.000,0.000,---,---
31.10.2022,09:33:00,104.149,101.959,14.800,84.500,12.200,1.107,0.172,1004.029,0.000,0.000,---,---
31.10.2022,09:34:00,98.966,96.837,14.800,84.528,12.228,1.215,0.173,1004.101,0.000,0.000,---,---
31.10.2022,09:35:00,94.142,91.821,14.828,84.628,12.300,1.375,0.173,1004.101,0.000,0.000,---,---
31.10.2022,09:36:00,92.224,89.614,14.900,84.757,12.300,1.635,0.170,1004.101,0.000,0.000,---,---
31.10.2022,09:37:00,91.679,89.207,14.900,84.957,12.328,1.743,0.170,1004.101,0.000,0.000,---,---
31.10.2022,09:38:00,93.140,90.646,14.900,85.157,12.400,1.800,0.170,1004.101,0.000,0.000,---,---
31.10.2022,09:39:00,96.514,93.902,14.872,85.357,12.400,1.800,0.169,1004.101,0.000,0.000,---,---
31.10.2022,09:40:00,100.472,97.510,14.800,85.557,12.428,1.872,0.168,1004.101,0.000,0.000,---,---
31.10.2022,09:41:00,106.022,102.801,14.800,85.757,12.500,1.980,0.168,1004.101,0.000,0.000,---,---
31.10.2022,09:42:00,112.746,109.651,14.800,85.928,12.500,1.910,0.168,1004.101,0.000,0.000,---,---
31.10.2022,09:43:00,119.097,115.716,14.800,86.057,12.500,1.785,0.168,1004.101,0.000,0.000,---,---
31.10.2022,09:44:00,123.124,119.387,14.800,86.228,12.528,1.550,0.169,1004.101,0.000,0.000,---,---
31.10.2022,09:45:00,126.593,122.401,14.828,86.328,12.600,1.273,0.172,1004.101,0.000,0.000,---,---
31.10.2022,09:46:00,129.927,124.838,14.900,86.400,12.628,1.165,0.173,1004.101,0.000,0.000,---,---
31.10.2022,09:47:00,132.599,126.934,14.900,86.372,12.700,1.100,0.173,1004.101,0.000,0.000,---,---
31.10.2022,09:48:00,135.098,128.770,14.928,86.272,12.700,1.100,0.173,1004.072,0.000,0.000,---,---
31.10.2022,09:49:00,137.643,130.088,15.000,86.172,12.700,0.973,0.174,1004.000,0.000,0.000,---,---
31.10.2022,09:50:00,139.965,131.139,15.000,86.043,12.700,0.757,0.178,1004.000,0.000,0.000,---,---
31.10.2022,09:51:00,140.801,131.915,15.028,85.815,12.700,0.700,0.181,1004.000,0.000,0.000,---,---
31.10.2022,09:52:00,140.307,131.973,15.100,85.543,12.700,0.610,0.183,1004.000,0.000,0.000,---,---
31.10.2022,09:53:00,139.487,131.173,15.128,85.287,12.700,0.600,0.185,1004.000,0.000,0.000,---,---
31.10.2022,09:54:00,137.707,129.009,15.200,84.943,12.700,0.582,0.183,1004.000,0.000,0.000,---,---
31.10.2022,09:55:00,136.507,127.425,15.228,84.715,12.700,0.528,0.179,1004.000,0.000,0.000,---,---
31.10.2022,09:56:00,134.836,125.908,15.300,84.415,12.700,0.563,0.178,1004.000,0.000,0.000,---,---
31.10.2022,09:57:00,133.092,123.716,15.328,84.172,12.700,0.547,0.175,1004.000,0.000,0.000,---,---
31.10.2022,09:58:00,130.978,120.726,15.400,84.072,12.700,0.655,0.172,1004.000,0.000,0.000,---,---
31.10.2022,09:59:00,128.601,116.967,15.428,83.943,12.728,0.765,0.166,1004.000,0.000,0.000,---,---
31.10.2022,10:00:00,123.370,112.611,15.500,83.772,12.800,0.800,0.166,1004.000,0.000,0.000,---,---
31.10.2022,10:01:00,117.776,107.865,15.500,83.672,12.800,0.883,6.689,1004.000,0.000,0.000,---,---
31.10.2022,10:02:00,113.325,103.244,15.528,83.543,12.800,0.993,4.344,1004.000,0.000,0.000,---,---
31.10.2022,10:03:00,109.206,99.159,15.600,83.372,12.800,1.100,3.878,1004.029,0.000,0.000,---,---
31.10.2022,10:04:00,105.624,95.324,15.600,83.243,12.800,1.100,3.664,1004.101,0.000,0.000,---,---
31.10.2022,10:05:00,102.315,91.133,15.628,83.043,12.800,1.100,3.040,1004.072,0.000,0.000,---,---
31.10.2022,10:06:00,99.750,86.893,15.700,82.872,12.800,1.062,2.429,1004.029,0.000,0.000,---,---
31.10.2022,10:07:00,97.793,83.679,15.728,82.743,12.800,1.000,2.078,1004.072,0.000,0.000,---,---
31.10.2022,10:08:00,94.734,81.408,15.800,82.543,12.800,1.000,1.920,1004.029,0.000,0.000,---,---
31.10.2022,10:09:00,91.693,78.898,15.800,82.343,12.800,1.000,1.880,1004.101,0.000,0.000,---,---
31.10.2022,10:10:00,88.517,75.761,15.828,82.172,12.800,1.000,1.790,1004.101,0.000,0.000,---,---
31.10.2022,10:11:00,85.836,72.434,15.900,82.043,12.800,1.000,1.451,1004.101,0.000,0.000,---,---
31.10.2022,10:12:00,83.782,69.313,15.900,81.843,12.800,0.907,1.182,1004.101,0.000,0.000,---,---
31.10.2022,10:13:00,82.658,66.745,15.928,81.672,12.800,0.900,1.130,1004.101,0.000,0.000,---,---
31.10.2022,10:14:00,81.079,64.780,16.000,81.515,12.800,0.920,1.168,1004.072,0.000,0.000,---,---
31.10.2022,10:15:00,79.741,62.675,16.000,81.243,12.772,1.000,1.230,1004.000,0.000,0.000,---,---
31.10.2022,10:16:00,77.744,60.188,16.000,81.015,12.700,0.960,1.143,1004.000,0.000,0.000,---,---
31.10.2022,10:17:00,73.734,58.220,16.028,80.715,12.700,0.900,1.093,1004.000,0.000,0.000,---,---
31.10.2022,10:18:00,68.798,56.984,16.100,80.387,12.672,0.900,1.101,1004.000,0.000,0.000,---,---
31.10.2022,10:19:00,66.826,55.804,16.100,80.015,12.600,0.900,1.085,1004.000,0.000,0.000,---,---
31.10.2022,10:20:00,67.038,54.709,16.100,79.772,12.600,0.900,1.039,1004.029,0.000,0.000,---,---
31.10.2022,10:21:00,68.920,53.893,16.100,79.672,12.600,0.985,0.959,1004.072,0.000,0.000,---,---
31.10.2022,10:22:00,75.389,54.155,16.128,79.628,12.600,0.997,0.846,1004.029,0.000,0.000,---,---
31.10.2022,10:23:00,85.882,55.157,16.200,79.728,12.628,0.913,0.778,1004.101,0.000,0.000,---,---
31.10.2022,10:24:00,89.379,56.224,16.172,79.857,12.700,1.000,0.713,1004.101,0.000,0.000,---,---
31.10.2022,10:25:00,95.972,57.388,16.100,80.028,12.700,1.000,0.699,1004.101,0.000,0.000,---,---
31.10.2022,10:26:00,102.807,58.478,16.100,80.128,12.700,1.040,0.679,1004.101,0.000,0.000,---,---
31.10.2022,10:27:00,118.360,59.644,16.100,80.257,12.700,1.050,0.674,1004.101,0.000,0.000,---,---
31.10.2022,10:28:00,120.598,60.655,16.100,80.485,12.728,1.000,0.694,1004.101,0.000,0.000,---,---
31.10.2022,10:29:00,96.478,61.132,16.100,80.757,12.800,0.932,0.744,1004.101,0.000,0.000,---,---
31.10.2022,10:30:00,97.056,61.482,16.100,80.900,12.800,0.900,0.811,1004.101,0.000,0.000,---,---
31.10.2022,10:31:00,101.715,62.234,16.100,80.872,12.800,0.813,0.850,1004.101,0.000,0.000,---,---
31.10.2022,10:32:00,109.102,62.366,16.100,80.772,12.800,0.800,0.837,1004.101,0.000,0.000,---,---
31.10.2022,10:33:00,104.207,61.393,16.100,80.672,12.800,0.787,0.810,1004.101,0.000,0.000,---,---
31.10.2022,10:34:00,110.022,60.267,16.128,80.572,12.800,0.677,0.798,1004.101,0.000,0.000,---,---
31.10.2022,10:35:00,131.108,61.450,16.200,80.500,12.800,0.600,0.889,1004.101,0.000,0.000,---,---
31.10.2022,10:36:00,146.532,62.409,16.200,80.500,12.828,0.600,0.959,1004.101,0.000,0.000,---,---
31.10.2022,10:37:00,174.234,64.194,16.200,80.500,12.900,0.600,0.882,1004.101,0.000,0.000,---,---
31.10.2022,10:38:00,162.714,65.327,16.228,80.472,12.900,0.600,0.823,1004.101,0.000,0.000,---,---
31.10.2022,10:39:00,164.887,65.923,16.300,80.372,12.900,0.530,0.819,1004.128,0.000,0.000,---,---
31.10.2022,10:40:00,176.974,67.253,16.300,80.300,12.900,0.578,0.921,1004.200,0.000,0.000,---,---
31.10.2022,10:41:00,129.601,67.047,16.328,80.300,12.900,0.600,1.153,1004.200,0.000,0.000,---,---
31.10.2022,10:42:00,116.876,67.363,16.400,80.300,12.928,0.607,1.828,1004.200,0.000,0.000,---,---
31.10.2022,10:43:00,126.423,68.851,16.400,80.272,13.000,0.700,2.875,1004.200,0.000,0.000,---,---
31.10.2022,10:44:00,120.592,70.318,16.400,80.172,13.000,0.700,3.727,1004.200,0.000,0.000,---,---
31.10.2022,10:45:00,127.011,73.004,16.428,80.072,13.000,0.733,6.791,1004.200,0.000,0.000,---,---
31.10.2022,10:46:00,122.899,73.393,16.500,79.915,13.000,0.843,0.161,1004.200,0.000,0.000,---,---
31.10.2022,10:47:00,126.360,70.307,16.500,79.587,12.972,0.900,0.161,1004.200,0.000,0.000,---,---
31.10.2022,10:48:00,133.756,67.375,16.528,79.158,12.900,1.023,0.161,1004.200,0.000,0.000,---,---
31.10.2022,10:49:00,138.843,66.234,16.600,78.687,12.872,1.170,0.162,1004.200,0.000,0.000,---,---
31.10.2022,10:50:00,134.960,67.231,16.628,78.315,12.800,1.280,0.162,1004.200,0.000,0.000,---,---
31.10.2022,10:51:00,141.569,68.578,16.700,78.015,12.800,1.300,0.162,1004.172,0.000,0.000,---,---
31.10.2022,10:52:00,150.900,71.646,16.700,77.715,12.800,1.307,0.161,1004.101,0.000,0.000,---,---
31.10.2022,10:53:00,167.397,75.625,16.700,77.443,12.772,1.417,0.160,1004.101,0.000,0.000,---,---
31.10.2022,10:54:00,173.682,81.603,16.728,77.215,12.700,1.500,0.160,1004.101,0.000,0.000,---,---
31.10.2022,10:55:00,183.980,88.917,16.800,76.943,12.700,1.465,0.160,1004.072,0.000,0.000,---,---
31.10.2022,10:56:00,225.833,99.840,16.800,76.800,12.700,1.400,0.160,1004.000,0.000,0.000,---,---
31.10.2022,10:57:00,302.425,112.579,16.828,76.800,12.728,1.293,0.160,1004.000,0.000,0.000,---,---
31.10.2022,10:58:00,352.743,120.872,16.900,76.857,12.800,1.137,10.415,1004.000,0.000,0.000,---,---
31.10.2022,10:59:00,336.497,122.317,16.900,76.972,12.828,1.028,6.261,1004.000,0.000,0.000,---,---
31.10.2022,11:00:00,338.883,116.176,16.928,76.900,12.900,1.082,7.401,1004.000,0.000,0.000,---,---
31.10.2022,11:01:00,438.697,112.094,17.000,76.843,12.900,1.010,9.035,1004.000,0.000,0.000,---,---
31.10.2022,11:02:00,468.169,106.270,17.028,76.672,12.900,0.883,6.469,1004.000,0.000,0.000,---,---
31.10.2022,11:03:00,486.045,98.688,17.100,76.543,12.900,0.700,7.180,1004.000,0.000,0.000,---,---
31.10.2022,11:04:00,480.496,90.218,17.128,76.343,12.928,0.700,5.796,1004.000,0.000,0.000,---,---
31.10.2022,11:05:00,490.938,84.454,17.228,76.115,13.000,0.700,4.160,1004.000,0.000,0.000,---,---
31.10.2022,11:06:00,487.764,80.010,17.328,75.815,13.028,0.700,3.933,1004.000,0.000,0.000,---,---
31.10.2022,11:07:00,473.015,77.165,17.457,75.515,13.100,0.755,5.459,1004.000,0.000,0.000,---,---
31.10.2022,11:08:00,477.313,77.876,17.628,75.215,13.128,0.800,0.161,1004.000,0.000,0.000,---,---
31.10.2022,11:09:00,480.390,81.257,17.728,74.915,13.200,0.800,0.160,1004.029,0.000,0.000,---,---
31.10.2022,11:10:00,488.374,88.531,17.828,74.587,13.200,0.882,0.161,1004.101,0.000,0.000,---,---
31.10.2022,11:11:00,507.023,101.852,17.928,74.243,13.228,0.992,0.161,1004.101,0.000,0.000,---,---
31.10.2022,11:12:00,530.662,118.151,18.028,73.987,13.300,1.010,0.161,1004.101,0.000,0.000,---,---
31.10.2022,11:13:00,543.216,130.959,18.128,73.615,13.328,1.118,0.163,1004.101,0.000,0.000,---,---
31.10.2022,11:14:00,510.675,138.082,18.228,73.258,13.400,1.228,0.164,1004.101,0.000,0.000,---,---
31.10.2022,11:15:00,570.832,147.833,18.328,72.787,13.400,1.300,0.166,1004.101,0.000,0.000,---,---
31.10.2022,11:16:00,492.267,157.306,18.428,72.387,13.400,1.300,0.168,1004.101,0.000,0.000,---,---
31.10.2022,11:17:00,400.029,151.319,18.557,71.930,13.400,1.300,0.169,1004.101,0.000,0.000,---,---
31.10.2022,11:18:00,175.428,144.326,18.728,71.330,13.400,1.430,0.169,1004.101,0.000,0.000,---,---
31.10.2022,11:19:00,445.128,157.954,18.828,70.758,13.400,1.573,0.169,1004.101,0.000,0.000,---,---
31.10.2022,11:20:00,290.066,168.705,18.928,70.258,13.372,1.683,0.170,1004.101,0.000,0.000,---,---
31.10.2022,11:21:00,299.475,182.347,19.028,69.702,13.300,1.698,0.171,1004.101,0.000,0.000,---,---
31.10.2022,11:22:00,547.378,199.521,19.128,69.087,13.300,1.600,0.170,1004.101,0.000,0.000,---,---
31.10.2022,11:23:00,476.914,213.184,19.228,68.687,13.300,1.580,0.170,1004.101,0.000,0.000,---,---
31.10.2022,11:24:00,542.928,223.086,19.328,68.287,13.300,1.470,0.170,1004.101,0.000,0.000,---,---
31.10.2022,11:25:00,316.138,224.701,19.428,67.887,13.300,1.400,0.170,1004.101,0.000,0.000,---,---
31.10.2022,11:26:00,440.368,201.114,19.528,67.515,13.328,1.352,0.170,1004.101,0.000,0.000,---,---
31.10.2022,11:27:00,278.436,171.379,19.628,67.215,13.400,1.187,0.171,1004.130,0.000,0.000,---,---
31.10.2022,11:28:00,169.473,155.202,19.728,66.943,13.428,0.967,0.172,1004.200,0.000,0.000,---,---
31.10.2022,11:29:00,171.395,151.471,19.857,66.715,13.500,0.825,0.174,1004.200,0.000,0.000,---,---
31.10.2022,11:30:00,185.171,158.286,20.028,66.443,13.528,0.885,0.173,1004.200,0.000,0.000,---,---
31.10.2022,11:31:00,318.265,187.507,20.128,66.243,13.600,0.900,0.175,1004.200,0.000,0.000,---,---
31.10.2022,11:32:00,430.706,213.740,20.228,66.043,13.628,0.888,0.177,1004.200,0.000,0.000,---,---
31.10.2022,11:33:00,597.361,224.077,20.328,65.843,13.700,0.822,0.176,1004.200,0.000,0.000,---,---
31.10.2022,11:34:00,650.433,228.965,20.400,65.615,13.700,0.900,0.179,1004.200,0.000,0.000,---,---
31.10.2022,11:35:00,657.606,231.933,20.428,65.372,13.728,0.980,0.180,1004.200,0.000,0.000,---,---
31.10.2022,11:36:00,664.575,242.357,20.528,65.215,13.800,1.100,0.183,1004.200,0.000,0.000,---,---
31.10.2022,11:37:00,663.982,230.478,20.628,64.887,13.800,1.158,0.185,1004.200,0.000,0.000,---,---
31.10.2022,11:38:00,387.616,193.525,20.728,64.515,13.800,1.200,0.187,1004.200,0.000,0.000,---,---
